id_pelanggan,kota,metode_bayar,jenis_kelamin,pernah_komplain,berlangganan_premium,kepuasan,tingkat_membership,usia,jumlah_transaksi,jumlah_produk_dilihat,total_belanja,lama_langganan_bulan,rata_rata_rating,tahun_bergabung,tanggal_transaksi_terakhir,ulasan
CUST-0959,Surabaya,Transfer Bank,L,Tidak,Tidak,Rendah,Silver,29,16,43,2441000.0,22.5,2.5,2023,2024-08-26,produk tidak sesuai deskripsi
CUST-0173,Jakarta,Kartu Kredit,P,Ya,Tidak,Rendah,Bronze,47,19,7,755000.0,24.1,4.5,2022,2025-06-24,pengiriman lama kemasan rusak
CUST-0451,Jakarta,COD,P,Tidak,Tidak,Tinggi,Bronze,30,10,28,585000.0,18.4,4.7,2023,2025-02-12,penjual responsif pelayanan memuaskan
CUST-0126,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,42,6,34,172000.0,19.8,5.0,2023,2025-05-23,sangat puas belanja lagi di sini
CUST-0986,Makassar,E-Wallet,L,Tidak,Tidak,Sedang,Silver,44,27,43,2489000.0,38.1,3.3,2021,2024-09-10,kualitas produk standar harga wajar
CUST-0531,Bandung,Transfer Bank,L,Ya,Tidak,Sedang,Bronze,23,15,36,1428000.0,17.2,4.7,2023,2024-08-29,cukup baik walau kemasan kurang rapi
CUST-0858,Medan,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,39,9,28,882000.0,20.4,4.0,2023,2025-05-18,produk bagus harga sesuai kualitas
CUST-0714,Makassar,E-Wallet,P,Tidak,Ya,Sedang,Silver,51,22,30,,38.2,3.9,2021,2025-04-29,cukup baik walau kemasan kurang rapi
CUST-0091,Jakarta,Transfer Bank,P,Tidak,Tidak,Tinggi,Bronze,31,1,31,,4.9,3.7,2024,2024-08-15,produk bagus harga sesuai kualitas
CUST-1454,Makassar,COD,P,Ya,Tidak,Sedang,Bronze,26,17,28,1128000.0,36.6,4.1,2021,2024-09-29,barang sesuai tapi pengiriman agak lama
CUST-0182,Makassar,Kartu Kredit,L,Ya,Tidak,Sedang,Bronze,31,16,22,601000.0,32.1,4.8,2022,2024-12-17,barang sesuai tapi pengiriman agak lama
CUST-0876,Medan,Transfer Bank,L,Tidak,Ya,Tinggi,Silver,17,20,24,2700000.0,30.5,4.3,2022,2024-07-13,produk bagus harga sesuai kualitas
CUST-1014,Makassar,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,36,20,45,848000.0,43.4,3.6,2021,2024-10-13,cukup baik walau kemasan kurang rapi
CUST-0787,Medan,COD,P,Tidak,Tidak,Tinggi,Bronze,33,14,5,1973000.0,27.7,3.9,2022,2025-01-11,produk bagus harga sesuai kualitas
CUST-0415,Jakarta,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,23,12,14,1299000.0,32.5,4.3,2022,2025-03-08,kualitas produk standar harga wajar
CUST-0252,Medan,Transfer Bank,P,Tidak,Ya,Tinggi,Bronze,33,4,4,646000.0,13.1,3.8,2023,2024-06-20,penjual responsif pelayanan memuaskan
CUST-0070,Surabaya,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Bronze,30,11,41,1653000.0,9.1,4.4,2024,2024-12-03,kualitas produk bagus penjual ramah
CUST-0804,Bandung,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,29,5,27,,23.4,4.2,2023,2025-01-21,pengiriman cepat barang aman sampai
CUST-0132,Makassar,Kartu Kredit,P,Tidak,Tidak,Tinggi,Bronze,33,23,44,626000.0,38.8,3.7,2021,2025-05-16,produk bagus harga sesuai kualitas
CUST-0301,Medan,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,42,3,14,182000.0,13.1,4.7,2023,2025-05-15,sangat puas belanja lagi di sini
CUST-1028,Surabaya,COD,P,Tidak,Ya,Tinggi,Bronze,20,2,26,89000.0,15.8,4.4,2023,2025-02-13,pengiriman cepat barang aman sampai
CUST-0327,Medan,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Silver,49,33,26,5506000.0,50.9,4.6,2020,2025-06-20,kualitas produk bagus penjual ramah
CUST-1468,Jakarta,Transfer Bank,P,Tidak,Tidak,Tinggi,Bronze,42,7,9,691000.0,11.6,3.7,2024,2024-08-09,produk bagus harga sesuai kualitas
CUST-1117,Jakarta,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,39,14,16,2722000.0,23.6,4.3,2023,2024-12-28,pengiriman cepat barang aman sampai
CUST-0500,Surabaya,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,58,16,13,2744000.0,35.6,4.8,2022,2025-04-01,barang sesuai deskripsi pengiriman cepat
CUST-1041,Jakarta,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Bronze,42,9,40,1015000.0,40.0,4.5,2021,2024-10-16,sangat puas belanja lagi di sini
CUST-0833,Surabaya,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,36,8,25,1549000.0,16.2,3.6,2023,2024-06-10,cukup baik walau kemasan kurang rapi
CUST-0365,Bandung,E-Wallet,L,Tidak,Ya,Tinggi,Silver,34,25,36,4509000.0,52.3,4.1,2020,2024-07-15,penjual responsif pelayanan memuaskan
CUST-0496,Surabaya,Kartu Kredit,P,Tidak,Tidak,Sedang,Bronze,38,4,40,477000.0,1.7,3.7,2024,2025-03-02,barang sesuai tapi pengiriman agak lama
CUST-1398,Makassar,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,61,17,35,,19.8,4.2,2023,2024-09-04,sangat puas belanja lagi di sini
CUST-0339,Jakarta,Kartu Kredit,L,Tidak,Ya,Sangat Tinggi,Bronze,32,5,18,860000.0,9.9,4.9,2024,2024-07-24,kualitas produk bagus penjual ramah
CUST-0422,Jakarta,E-Wallet,L,Tidak,Ya,Rendah,Silver,37,24,35,5126000.0,32.1,3.6,2022,2025-04-07,pengiriman lama kemasan rusak
CUST-0165,Surabaya,COD,P,Tidak,Tidak,Rendah,Silver,46,26,1,2145000.0,53.6,3.0,2020,2024-06-25,pengiriman lama kemasan rusak
CUST-0029,Jakarta,Transfer Bank,P,Tidak,Tidak,Rendah,Silver,20,31,43,6572000.0,55.5,3.0,2020,2024-11-14,produk tidak sesuai deskripsi
CUST-0517,Jakarta,Transfer Bank,P,Tidak,Ya,Sedang,Silver,23,36,28,3133000.0,44.2,4.4,2021,2025-05-21,cukup baik walau kemasan kurang rapi
CUST-0194,Medan,Kartu Kredit,P,Tidak,Tidak,Sedang,Bronze,49,12,16,292000.0,29.7,3.7,2022,2025-03-05,kualitas produk standar harga wajar
CUST-1034,Makassar,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,41,1,28,53000.0,8.3,4.8,2024,2024-06-26,kualitas produk bagus penjual ramah
CUST-1365,Surabaya,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,45,8,11,412000.0,11.9,3.6,2024,2024-11-05,barang sesuai tapi pengiriman agak lama
CUST-0946,Jakarta,E-Wallet,P,Tidak,Tidak,Tinggi,Silver,29,17,27,4090000.0,46.7,4.4,2021,2024-10-31,produk bagus harga sesuai kualitas
CUST-1443,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sangat Tinggi,Gold,22,30,12,12286000.0,43.1,4.2,2021,2024-08-14,barang sesuai deskripsi pengiriman cepat
CUST-0170,Makassar,Kartu Kredit,P,Tidak,Ya,Tinggi,Silver,24,21,19,2382000.0,42.2,5.0,2021,2024-08-04,produk bagus harga sesuai kualitas
CUST-0168,Medan,Transfer Bank,L,Tidak,Tidak,Sedang,Bronze,34,16,8,480000.0,28.2,4.1,2022,2025-02-27,cukup baik walau kemasan kurang rapi
CUST-0653,Bandung,Kartu Kredit,L,Tidak,Tidak,Tinggi,Bronze,24,26,7,1243000.0,40.5,3.6,2021,2024-11-18,penjual responsif pelayanan memuaskan
CUST-0174,Makassar,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Bronze,50,13,10,697000.0,26.3,4.2,2022,2024-12-06,kualitas produk bagus penjual ramah
CUST-0519,Jakarta,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,30,10,31,1052000.0,13.4,4.3,2023,2024-09-29,kualitas produk standar harga wajar
CUST-1217,Jakarta,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Silver,29,27,19,5120000.0,41.8,5.0,2021,2024-10-23,barang sesuai deskripsi pengiriman cepat
CUST-1325,Jakarta,COD,L,Tidak,Ya,Sangat Tinggi,Silver,37,20,30,3126000.0,44.1,5.0,2021,2024-12-25,barang sesuai deskripsi pengiriman cepat
CUST-0913,Makassar,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,33,15,24,2737000.0,40.3,5.0,2021,2025-06-06,kualitas produk bagus penjual ramah
CUST-0492,Bandung,E-Wallet,L,Tidak,Tidak,Tinggi,Bronze,32,15,8,1448000.0,40.2,3.6,2021,2025-02-04,penjual responsif pelayanan memuaskan
CUST-0954,Jakarta,Kartu Kredit,P,Tidak,Ya,Sangat Tinggi,Silver,17,19,28,3252000.0,38.3,4.8,2021,2024-09-14,barang sesuai deskripsi pengiriman cepat
CUST-0074,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sangat Tinggi,Bronze,37,1,25,359000.0,11.8,,2024,2025-02-01,barang sesuai deskripsi pengiriman cepat
CUST-1256,Medan,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,35,1,18,148000.0,3.9,5.0,2024,2025-04-11,sangat puas belanja lagi di sini
CUST-0588,Jakarta,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,26,38,3,3862000.0,58.0,3.9,2020,2024-11-03,sangat puas belanja lagi di sini
CUST-0751,Jakarta,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Bronze,39,1,20,118000.0,2.0,5.0,2024,2025-05-08,sangat puas belanja lagi di sini
CUST-0658,JAKARTA,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Silver,46,30,24,4489000.0,57.6,4.7,2020,2025-06-24,sangat puas belanja lagi di sini
CUST-0843,Surabaya,Kartu Kredit,P,Tidak,Tidak,Sedang,Silver,30,14,11,2557000.0,43.6,4.1,2021,2024-10-20,barang sesuai tapi pengiriman agak lama
CUST-0235,Makassar,Kartu Kredit,L,Tidak,Ya,Tinggi,Bronze,21,15,26,928000.0,21.8,,2023,2024-06-08,penjual responsif pelayanan memuaskan
CUST-0733,Jakarta,Transfer Bank,P,Tidak,Ya,Tinggi,Bronze,37,23,9,1268000.0,51.4,3.7,2020,2024-12-01,produk bagus harga sesuai kualitas
CUST-0215,Bandung,E-Wallet,L,Tidak,Tidak,Sedang,Silver,24,18,17,2724000.0,15.6,4.1,2023,2025-04-24,kualitas produk standar harga wajar
CUST-0163,Jakarta,Kartu Kredit,L,Tidak,Ya,Sedang,Bronze,53,13,34,1987000.0,21.1,3.9,2023,2025-05-30,barang sesuai tapi pengiriman agak lama
CUST-0133,Bandung,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,27,31,24,2624000.0,43.8,4.7,2021,2024-06-15,barang sesuai deskripsi pengiriman cepat
CUST-1108,Surabaya,Transfer Bank,P,Tidak,Tidak,Sedang,Bronze,52,20,11,1366000.0,34.5,4.2,2022,2024-12-28,kualitas produk standar harga wajar
CUST-0223,Bandung,Kartu Kredit,P,Tidak,Tidak,Rendah,Silver,33,21,40,4625000.0,34.3,3.6,2022,2024-08-11,penjual lambat membalas pesan
CUST-1231,Jakarta,Transfer Bank,P,Tidak,Tidak,Rendah,Bronze,39,6,14,333000.0,18.9,3.6,2023,2025-04-04,pengiriman lama kemasan rusak
CUST-0935,Medan,Kartu Kredit,P,Tidak,Tidak,Rendah,Silver,26,22,1,2759000.0,39.0,2.4,2021,2024-12-24,pengiriman lama kemasan rusak
CUST-0186,Bandung,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Silver,41,29,20,3181000.0,44.0,4.3,2021,2025-04-08,sangat puas belanja lagi di sini
CUST-0042,Medan,Transfer Bank,P,Ya,Tidak,Rendah,Bronze,17,2,37,104000.0,1.3,4.0,2024,2025-06-09,pengiriman lama kemasan rusak
CUST-0693,Jakarta,Kartu Kredit,L,Tidak,Ya,Sedang,Silver,30,25,5,3089000.0,53.7,4.1,2020,2025-03-01,kualitas produk standar harga wajar
CUST-0109,Jakarta,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,46,14,27,2267000.0,22.7,4.9,2023,2024-10-23,kualitas produk bagus penjual ramah
CUST-0039,Jakarta,Kartu Kredit,L,Tidak,Tidak,Sedang,Bronze,29,8,27,817000.0,14.0,,2023,2024-07-28,barang sesuai tapi pengiriman agak lama
CUST-0569,Surabaya,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,25,29,17,3527000.0,37.4,3.7,2021,2025-05-18,penjual responsif pelayanan memuaskan
CUST-1000,Jakarta,E-Wallet,L,Tidak,Ya,Tinggi,Silver,20,21,29,3897000.0,44.8,4.3,2021,2024-08-29,produk bagus harga sesuai kualitas
CUST-1270,Surabaya,COD,P,Tidak,Tidak,Sedang,Bronze,44,12,4,1008000.0,22.1,3.8,2023,2025-04-19,cukup baik walau kemasan kurang rapi
CUST-1445,Jakarta,Transfer Bank,L,Ya,Tidak,Sedang,Bronze,47,1,31,90000.0,3.9,4.5,2024,2025-06-26,cukup baik walau kemasan kurang rapi
CUST-0484,Jakarta,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Silver,24,32,25,2631000.0,44.4,5.0,2021,2025-05-09,barang sesuai deskripsi pengiriman cepat
CUST-0469,Jakarta,E-Wallet,L,Ya,Tidak,Sangat Rendah,Bronze,17,30,46,1539000.0,57.3,3.1,2020,2024-12-12,pengiriman sangat lama dan barang cacat
CUST-0891,Jakarta,E-Wallet,L,Tidak,Ya,Tinggi,Silver,38,19,45,2991000.0,37.7,3.9,2021,2024-08-06,produk bagus harga sesuai kualitas
CUST-0948,Medan,E-Wallet,L,Tidak,Ya,Tinggi,Silver,37,23,19,2029000.0,43.1,4.3,2021,2024-10-21,penjual responsif pelayanan memuaskan
CUST-0025,Medan,Kartu Kredit,L,Tidak,Ya,Sedang,Silver,20,22,20,,50.5,4.1,2020,2025-05-14,kualitas produk standar harga wajar
CUST-1322,Surabaya,E-Wallet,P,Tidak,Tidak,Rendah,Bronze,34,3,5,198000.0,3.2,3.2,2024,2024-06-09,penjual lambat membalas pesan
CUST-1201,Bandung,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,36,2,18,141000.0,23.1,4.9,2023,2024-10-12,sangat puas belanja lagi di sini
CUST-0069,Jakarta,E-Wallet,P,Tidak,Tidak,Rendah,Silver,56,8,52,2592000.0,18.0,2.4,2023,2025-01-07,penjual lambat membalas pesan
CUST-0885,Jakarta,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Gold,36,31,19,10881000.0,56.3,4.7,2020,2025-06-18,kualitas produk bagus penjual ramah
CUST-0416,Jakarta,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,17,4,19,692000.0,10.3,4.5,2024,2024-10-15,kualitas produk bagus penjual ramah
CUST-0367,Medan,COD,P,Tidak,Tidak,,Bronze,57,18,5,1377000.0,26.5,4.1,2022,2024-12-19,kualitas produk bagus penjual ramah
CUST-0506,Medan,COD,P,Tidak,Ya,Sangat Tinggi,Bronze,38,2,19,304000.0,3.4,5.0,2024,2024-08-13,barang sesuai deskripsi pengiriman cepat
CUST-0851,Jakarta,Transfer Bank,L,Tidak,Tidak,Sangat Rendah,Silver,32,39,53,6174000.0,59.7,2.5,2020,2025-06-06,barang rusak penjual tidak merespons
CUST-1319,Bandung,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Bronze,37,21,25,1160000.0,28.1,4.7,2022,2024-11-23,sangat puas belanja lagi di sini
CUST-0384,Surabaya,Kartu Kredit,P,Tidak,Ya,Tinggi,Gold,43,22,25,8291000.0,45.4,4.6,2021,2025-05-26,produk bagus harga sesuai kualitas
CUST-0735,Jakarta,Kartu Kredit,L,Tidak,Ya,Sedang,Bronze,38,9,17,951000.0,6.8,4.6,2024,2025-04-06,barang sesuai tapi pengiriman agak lama
CUST-0718,Jakarta,COD,P,Ya,Ya,Sangat Rendah,Silver,44,31,46,2402000.0,50.6,2.7,2020,2024-11-12,sangat kecewa produk tidak sesuai
CUST-1339,Medan,E-Wallet,P,Tidak,Ya,,Bronze,28,1,24,150000.0,8.8,4.1,2024,2025-01-07,pengiriman cepat barang aman sampai
CUST-0455,Jakarta,COD,P,Tidak,Tidak,Sangat Tinggi,Silver,39,22,25,2937000.0,40.4,4.4,2021,2024-10-24,kualitas produk bagus penjual ramah
CUST-0265,Makassar,Transfer Bank,L,Tidak,Tidak,Rendah,Bronze,36,15,45,955000.0,27.7,3.1,2022,2024-08-05,pengiriman lama kemasan rusak
CUST-0076,Jakarta,Transfer Bank,P,Tidak,Ya,Tinggi,Bronze,45,11,19,1360000.0,31.9,4.4,2022,2025-06-16,pengiriman cepat barang aman sampai
CUST-0915,Makassar,E-Wallet,L,Tidak,Ya,Tinggi,Gold,18,25,16,8378000.0,45.2,4.1,2021,2024-11-07,produk bagus harga sesuai kualitas
CUST-0233,Makassar,Kartu Kredit,P,Tidak,Tidak,Sangat Tinggi,Gold,43,26,30,15956000.0,49.3,4.2,2020,2025-03-21,barang sesuai deskripsi pengiriman cepat
CUST-0445,Jakarta,Kartu Kredit,P,Tidak,Ya,Tinggi,Bronze,-21,1,19,92000.0,14.3,4.7,2023,2025-05-14,pengiriman cepat barang aman sampai
CUST-0396,Surabaya,Transfer Bank,P,Tidak,Ya,Sangat Rendah,Silver,37,22,1,2457000.0,45.8,2.7,2021,2025-06-23,barang rusak penjual tidak merespons
CUST-0612,Bandung,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,39,9,10,614000.0,16.1,4.2,2023,2024-10-20,barang sesuai tapi pengiriman agak lama
CUST-0177,Surabaya,Kartu Kredit,P,Tidak,Tidak,Tinggi,Bronze,35,22,9,566000.0,42.7,4.0,2021,2025-05-26,penjual responsif pelayanan memuaskan
CUST-0019,Medan,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Silver,44,36,23,7767000.0,44.9,5.0,2021,2024-11-28,kualitas produk bagus penjual ramah
CUST-1314,Jakarta,Transfer Bank,P,Tidak,Ya,Rendah,Silver,22,20,10,5374000.0,37.5,3.1,2021,2025-05-15,produk tidak sesuai deskripsi
CUST-1059,Surabaya,E-Wallet,L,Tidak,Ya,Sangat Tinggi,Silver,47,27,28,,35.5,4.1,2022,2025-06-10,barang sesuai deskripsi pengiriman cepat
CUST-0342,Makassar,E-Wallet,P,Tidak,Tidak,Tinggi,Silver,41,24,21,2366000.0,54.4,4.0,2020,2025-04-06,penjual responsif pelayanan memuaskan
CUST-1042,Bandung,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,43,1,33,42000.0,12.6,4.5,2023,2024-07-20,barang sesuai deskripsi pengiriman cepat
CUST-0880,Bandung,Kartu Kredit,L,Tidak,Ya,Tinggi,Bronze,30,10,16,750000.0,7.4,4.7,2024,2024-09-21,produk bagus harga sesuai kualitas
CUST-0596,Jakarta,E-Wallet,P,Tidak,Tidak,Sangat Tinggi,Bronze,31,15,39,1156000.0,21.6,4.3,2023,2024-08-08,barang sesuai deskripsi pengiriman cepat
CUST-0062,Surabaya,E-Wallet,L,Tidak,Tidak,Sedang,Bronze,38,8,4,1058000.0,24.8,4.0,2022,2024-08-23,kualitas produk standar harga wajar
CUST-0873,Makassar,E-Wallet,L,Ya,Tidak,Sedang,Bronze,29,9,21,271000.0,26.8,4.2,2022,2024-09-19,kualitas produk standar harga wajar
CUST-1489,Makassar,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,32,4,34,267000.0,10.5,4.5,2024,2024-09-27,kualitas produk bagus penjual ramah
CUST-1410,Bandung,E-Wallet,L,Tidak,Ya,Tinggi,Bronze,35,13,41,,13.5,3.7,2023,2024-09-12,penjual responsif pelayanan memuaskan
CUST-0279,Medan,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Bronze,41,23,18,845000.0,45.2,5.0,2021,2025-04-15,sangat puas belanja lagi di sini
CUST-0037,Jakarta,Kartu Kredit,P,Tidak,Tidak,Sedang,Silver,17,30,15,5277000.0,54.8,4.0,2020,2025-02-06,barang sesuai tapi pengiriman agak lama
CUST-0663,JAKARTA,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,36,2,22,220000.0,9.0,5.0,2024,2025-04-27,produk bagus harga sesuai kualitas
CUST-1355,Medan,Kartu Kredit,P,Ya,Tidak,Sangat Rendah,Bronze,32,17,44,1382000.0,29.8,3.7,2022,2024-11-27,barang rusak penjual tidak merespons
CUST-1092,Bandung,COD,P,Tidak,Ya,Sedang,Silver,17,20,32,2007000.0,34.9,4.6,2022,2025-01-03,cukup baik walau kemasan kurang rapi
CUST-0978,Surabaya,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Bronze,22,5,30,210000.0,12.6,4.6,2023,2024-09-02,kualitas produk bagus penjual ramah
CUST-0739,Surabaya,E-Wallet,P,Tidak,Ya,Rendah,Silver,47,29,50,2571000.0,47.8,3.0,2021,2025-03-10,penjual lambat membalas pesan
CUST-0192,Jakarta,COD,L,Tidak,Tidak,Sedang,Bronze,37,1,5,178000.0,9.0,3.3,2024,2025-01-23,barang sesuai tapi pengiriman agak lama
CUST-0920,Surabaya,COD,L,Tidak,Ya,Rendah,Silver,31,19,38,2022000.0,36.1,3.7,2021,2024-08-01,penjual lambat membalas pesan
CUST-0457,Makassar,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,43,13,41,1082000.0,28.9,4.0,2022,2025-05-22,penjual responsif pelayanan memuaskan
CUST-0676,Surabaya,E-Wallet,P,Ya,Tidak,Sangat Rendah,Bronze,42,6,52,1026000.0,9.1,3.1,2024,2024-07-31,sangat kecewa produk tidak sesuai
CUST-0761,Bandung,Kartu Kredit,P,Tidak,Ya,,Bronze,17,1,29,150000.0,3.6,4.3,2024,2025-04-12,pengiriman cepat barang aman sampai
CUST-1356,Jakarta,COD,P,Tidak,Ya,Rendah,Silver,32,17,37,2234000.0,23.7,3.7,2023,2025-06-03,penjual lambat membalas pesan
CUST-0729,Surabaya,Transfer Bank,P,Tidak,Tidak,Sedang,Bronze,38,14,1,1132000.0,45.4,2.9,2021,2024-08-07,kualitas produk standar harga wajar
CUST-0413,Jakarta,COD,P,Tidak,Ya,Sangat Tinggi,Silver,34,23,19,2001000.0,26.6,4.5,2022,2024-09-05,sangat puas belanja lagi di sini
CUST-0826,Jakarta,COD,P,Tidak,Ya,Sangat Tinggi,Silver,31,22,21,3019000.0,33.9,4.9,2022,2025-06-15,sangat puas belanja lagi di sini
CUST-0617,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,43,5,22,,25.3,4.9,2022,2025-05-20,kualitas produk bagus penjual ramah
CUST-0115,Jakarta,Kartu Kredit,L,Tidak,Tidak,Tinggi,Bronze,48,20,11,1866000.0,25.3,4.4,2022,2024-07-11,pengiriman cepat barang aman sampai
CUST-0418,Medan,Kartu Kredit,P,Tidak,Tidak,Rendah,Bronze,34,2,38,582000.0,13.0,3.0,2023,2024-12-23,pengiriman lama kemasan rusak
CUST-1432,Bandung,Transfer Bank,P,Tidak,Tidak,Sangat Tinggi,Silver,18,29,27,3057000.0,39.2,5.0,2021,2024-11-02,kualitas produk bagus penjual ramah
CUST-0970,JAKARTA,E-Wallet,L,Tidak,Ya,Sedang,Gold,33,23,3,8849000.0,34.5,3.3,2022,2024-11-07,cukup baik walau kemasan kurang rapi
CUST-0605,Makassar,E-Wallet,P,Tidak,Ya,Sangat Tinggi,Silver,46,37,26,4425000.0,44.2,4.2,2021,2024-08-10,sangat puas belanja lagi di sini
CUST-1492,Medan,Kartu Kredit,P,Tidak,Tidak,Rendah,Silver,37,29,34,2130000.0,60.0,3.7,2020,2025-03-22,pengiriman lama kemasan rusak
CUST-0090,Surabaya,Transfer Bank,P,Tidak,Ya,Sangat Tinggi,Gold,31,40,23,11200000.0,44.0,,2021,2025-04-07,kualitas produk bagus penjual ramah
CUST-0849,Jakarta,Transfer Bank,L,Tidak,Tidak,Rendah,Bronze,48,11,44,1125000.0,12.9,3.8,2023,2025-03-05,penjual lambat membalas pesan
CUST-1149,Surabaya,E-Wallet,L,Tidak,Ya,Tinggi,Silver,18,23,4,4759000.0,44.0,4.0,2021,2024-08-17,penjual responsif pelayanan memuaskan
CUST-1437,Jakarta,E-Wallet,P,Tidak,Tidak,Sedang,Bronze,37,3,9,336000.0,6.3,3.7,2024,2024-08-13,kualitas produk standar harga wajar
CUST-0754,Surabaya,E-Wallet,P,Tidak,Tidak,Sedang,Silver,58,34,27,5524000.0,54.7,3.6,2020,2025-05-30,cukup baik walau kemasan kurang rapi
CUST-0499,Surabaya,Kartu Kredit,L,Tidak,Ya,Tinggi,Bronze,59,17,15,1706000.0,23.1,4.2,2023,2024-07-05,produk bagus harga sesuai kualitas
CUST-0012,Makassar,Transfer Bank,P,Tidak,Ya,Tinggi,Silver,49,27,40,2801000.0,42.5,4.3,2021,2024-08-23,pengiriman cepat barang aman sampai
CUST-0397,Medan,E-Wallet,L,Tidak,Tidak,Sangat Tinggi,Silver,29,32,16,2184000.0,47.8,,2021,2024-10-03,sangat puas belanja lagi di sini
CUST-0285,Bandung,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Silver,42,33,14,3332000.0,50.5,5.0,2020,2025-01-15,barang sesuai deskripsi pengiriman cepat
CUST-0691,Jakarta,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Bronze,25,5,16,1139000.0,27.6,4.5,2022,2024-07-01,sangat puas belanja lagi di sini
CUST-1234,Bandung,E-Wallet,P,Tidak,Tidak,Tinggi,Bronze,27,13,23,889000.0,23.1,4.6,2023,2024-07-30,produk bagus harga sesuai kualitas
CUST-1407,Makassar,COD,P,Tidak,Tidak,Tinggi,Silver,31,44,43,4097000.0,57.6,4.1,2020,2025-05-29,produk bagus harga sesuai kualitas
CUST-0690,Surabaya,COD,L,Tidak,Tidak,Sangat Tinggi,Bronze,37,17,23,1936000.0,29.1,,2022,2025-03-07,kualitas produk bagus penjual ramah
CUST-0852,Jakarta,Kartu Kredit,L,Tidak,Tidak,Sangat Tinggi,Bronze,20,12,17,1069000.0,22.9,4.9,2023,2024-07-10,barang sesuai deskripsi pengiriman cepat
CUST-0160,Medan,Transfer Bank,L,Tidak,Tidak,Sangat Tinggi,Silver,30,38,25,2017000.0,56.0,5.0,2020,2024-10-28,kualitas produk bagus penjual ramah
CUST-0896,Medan,COD,P,Tidak,Tidak,Sedang,Bronze,38,5,8,,8.3,4.0,2024,2025-03-08,cukup baik walau kemasan kurang rapi
CUST-1193,Medan,Kartu Kredit,P,Tidak,Ya,,Bronze,44,10,26,413000.0,33.7,4.3,2022,2025-02-18,penjual responsif pelayanan memuaskan
CUST-0258,Jakarta,COD,L,Tidak,Tidak,Rendah,Bronze,31,1,16,179000.0,7.5,3.4,2024,2025-01-11,penjual lambat membalas pesan
CUST-0336,Bandung,Transfer Bank,L,Tidak,Ya,Sangat Tinggi,Bronze,17,1,17,109000.0,23.4,5.0,2023,2025-01-14,sangat puas belanja lagi di sini
CUST-1411,Medan,Kartu Kredit,L,Tidak,Ya,Tinggi,Silver,17,29,16,3617000.0,46.1,4.2,2021,2025-02-01,produk bagus harga sesuai kualitas
CUST-1040,Jakarta,E-Wallet,P,Ya,Tidak,Rendah,Silver,22,26,29,4662000.0,55.7,3.9,2020,2025-05-15,produk tidak sesuai deskripsi
